snr,cqi,ele_angle,mcs
1.3161825204152056,2.0,15.0,6
1.3161825204152056,2.0,20.0,6
1.3161825204152056,2.0,25.0,7
1.3161825204152056,2.0,30.0,7
1.3161825204152056,2.0,35.0,7
1.3161825204152056,2.0,40.0,8
1.3161825204152056,2.0,45.0,8
1.3161825204152056,2.0,50.0,9
1.3161825204152056,2.0,55.0,9
1.3161825204152056,2.0,60.0,9
1.3161825204152056,2.0,65.0,9
1.3161825204152056,2.0,70.0,9
1.3161825204152056,3.0,0.0,5
1.3161825204152056,3.0,5.0,5
1.3161825204152056,3.0,10.0,5
1.3161825204152056,3.0,15.0,6
1.3161825204152056,3.0,20.0,6
1.3161825204152056,3.0,25.0,6
1.3161825204152056,3.0,30.0,7
1.3161825204152056,3.0,35.0,7
1.3161825204152056,3.0,40.0,8
1.3161825204152056,3.0,45.0,8
1.3161825204152056,3.0,50.0,8
1.3161825204152056,3.0,55.0,8
1.3161825204152056,3.0,60.0,9
1.3161825204152056,3.0,65.0,9
1.3161825204152056,3.0,70.0,8
1.3161825204152056,4.0,0.0,6
1.3161825204152056,4.0,5.0,5
1.3161825204152056,4.0,10.0,5
1.3161825204152056,4.0,15.0,6
1.3161825204152056,4.0,20.0,6
1.3161825204152056,4.0,25.0,6
1.3161825204152056,4.0,30.0,7
1.3161825204152056,4.0,35.0,7
1.3161825204152056,4.0,40.0,7
1.3161825204152056,4.0,45.0,8
1.3161825204152056,4.0,50.0,8
1.3161825204152056,4.0,55.0,8
1.3161825204152056,4.0,60.0,8
1.3161825204152056,4.0,65.0,8
1.3161825204152056,4.0,70.0,8
1.3161825204152056,5.0,0.0,6
1.3161825204152056,5.0,5.0,6
1.3161825204152056,5.0,10.0,6
1.3161825204152056,5.0,15.0,6
1.3161825204152056,5.0,20.0,6
1.3161825204152056,5.0,25.0,6
1.3161825204152056,5.0,30.0,7
1.3161825204152056,5.0,35.0,7
1.3161825204152056,5.0,40.0,7
1.3161825204152056,5.0,45.0,7
1.3161825204152056,5.0,50.0,8
1.3161825204152056,5.0,55.0,8
1.3161825204152056,5.0,60.0,8
1.3161825204152056,5.0,65.0,8
1.3161825204152056,5.0,70.0,8
1.3161825204152056,6.0,0.0,7
1.3161825204152056,6.0,5.0,6
1.3161825204152056,6.0,10.0,6
1.3161825204152056,6.0,15.0,6
1.3161825204152056,6.0,20.0,6
1.3161825204152056,6.0,25.0,7
1.3161825204152056,6.0,30.0,7
1.3161825204152056,6.0,35.0,7
1.3161825204152056,6.0,40.0,7
1.3161825204152056,6.0,45.0,8
1.3161825204152056,6.0,50.0,8
1.3161825204152056,6.0,55.0,8
1.3161825204152056,6.0,60.0,8
1.3161825204152056,6.0,65.0,8
1.3161825204152056,6.0,70.0,8
1.3161825204152056,7.0,0.0,7
1.3161825204152056,7.0,5.0,7
1.3161825204152056,7.0,10.0,7
1.3161825204152056,7.0,15.0,7
1.3161825204152056,7.0,20.0,7
1.3161825204152056,7.0,25.0,7
1.3161825204152056,7.0,30.0,7
1.3161825204152056,7.0,35.0,7
1.3161825204152056,7.0,40.0,8
1.3161825204152056,7.0,45.0,8
1.3161825204152056,7.0,50.0,8
1.3161825204152056,7.0,55.0,8
1.3161825204152056,7.0,60.0,9
1.3161825204152056,7.0,65.0,8
1.3161825204152056,7.0,70.0,8
1.3161825204152056,8.0,0.0,7
1.3161825204152056,8.0,5.0,7
1.3161825204152056,8.0,10.0,7
1.3161825204152056,8.0,15.0,7
1.3161825204152056,8.0,20.0,7
1.3161825204152056,8.0,25.0,7
1.3161825204152056,8.0,30.0,7
1.3161825204152056,8.0,35.0,8
1.3161825204152056,8.0,40.0,8
1.3161825204152056,8.0,45.0,8
1.3161825204152056,8.0,50.0,9
1.3161825204152056,8.0,55.0,9
1.3161825204152056,8.0,60.0,9
1.3161825204152056,8.0,65.0,9
1.3161825204152056,8.0,70.0,8
1.3161825204152056,9.0,0.0,7
1.3161825204152056,9.0,5.0,7
1.3161825204152056,9.0,10.0,8
1.3161825204152056,9.0,15.0,8
1.3161825204152056,9.0,20.0,8
1.3161825204152056,9.0,25.0,8
1.3161825204152056,9.0,30.0,8
1.3161825204152056,9.0,35.0,8
1.3161825204152056,9.0,40.0,8
1.3161825204152056,9.0,45.0,9
1.3161825204152056,9.0,50.0,9
1.3161825204152056,9.0,55.0,9
1.3161825204152056,9.0,60.0,9
1.3161825204152056,9.0,65.0,9
1.3161825204152056,9.0,70.0,9
1.3161825204152056,10.0,0.0,7
1.3161825204152056,10.0,5.0,7
1.3161825204152056,10.0,10.0,7
1.3161825204152056,10.0,15.0,7
1.3161825204152056,10.0,20.0,8
1.3161825204152056,10.0,25.0,8
1.3161825204152056,10.0,30.0,8
1.3161825204152056,10.0,35.0,8
1.3161825204152056,10.0,40.0,8
1.3161825204152056,10.0,45.0,9
1.3161825204152056,10.0,50.0,9
1.3161825204152056,10.0,55.0,9
1.3161825204152056,10.0,60.0,9
1.3161825204152056,10.0,65.0,9
1.3161825204152056,10.0,70.0,9
1.5161825204152048,0.0,0.0,7
1.5161825204152048,0.0,5.0,6
1.5161825204152048,0.0,10.0,6
1.5161825204152048,0.0,15.0,6
1.5161825204152048,0.0,20.0,6
1.5161825204152048,0.0,25.0,7
1.5161825204152048,0.0,30.0,7
1.5161825204152048,0.0,35.0,7
1.5161825204152048,0.0,40.0,8
1.5161825204152048,0.0,45.0,8
1.5161825204152048,0.0,50.0,9
1.5161825204152048,0.0,55.0,9
1.5161825204152048,0.0,60.0,9
1.5161825204152048,0.0,65.0,9
1.5161825204152048,0.0,70.0,9
1.5161825204152048,1.0,0.0,5
1.5161825204152048,1.0,5.0,5
1.5161825204152048,1.0,10.0,6
1.5161825204152048,1.0,15.0,6
1.5161825204152048,1.0,20.0,7
1.5161825204152048,1.0,25.0,7
1.5161825204152048,1.0,30.0,7
1.5161825204152048,1.0,35.0,8
1.5161825204152048,1.0,40.0,8
1.5161825204152048,1.0,45.0,9
1.5161825204152048,1.0,50.0,9
1.5161825204152048,1.0,55.0,9
1.5161825204152048,1.0,60.0,9
1.5161825204152048,1.0,65.0,9
1.5161825204152048,1.0,70.0,9
1.5161825204152048,2.0,0.0,4
1.5161825204152048,2.0,5.0,5
1.5161825204152048,2.0,10.0,5
1.5161825204152048,2.0,15.0,6
1.5161825204152048,2.0,20.0,6
1.5161825204152048,2.0,25.0,7
1.5161825204152048,2.0,30.0,7
1.5161825204152048,2.0,35.0,8
1.5161825204152048,2.0,40.0,8
1.5161825204152048,2.0,45.0,8
1.5161825204152048,2.0,50.0,9
1.5161825204152048,2.0,55.0,9
1.5161825204152048,2.0,60.0,9
1.5161825204152048,2.0,65.0,9
1.5161825204152048,2.0,70.0,9
1.5161825204152048,3.0,0.0,5
1.5161825204152048,3.0,5.0,5
1.5161825204152048,3.0,10.0,5
1.5161825204152048,3.0,15.0,6
1.5161825204152048,3.0,20.0,6
1.5161825204152048,3.0,25.0,7
1.5161825204152048,3.0,30.0,7
1.5161825204152048,3.0,35.0,7
1.5161825204152048,3.0,40.0,8
1.5161825204152048,3.0,45.0,8
1.5161825204152048,3.0,50.0,8
1.5161825204152048,3.0,55.0,8
1.5161825204152048,3.0,60.0,9
1.5161825204152048,3.0,65.0,9
1.5161825204152048,3.0,70.0,8
1.5161825204152048,4.0,0.0,6
1.5161825204152048,4.0,5.0,5
1.5161825204152048,4.0,10.0,6
1.5161825204152048,4.0,15.0,6
1.5161825204152048,4.0,20.0,6
1.5161825204152048,4.0,25.0,6
1.5161825204152048,4.0,30.0,7
1.5161825204152048,4.0,35.0,7
1.5161825204152048,4.0,40.0,7
1.5161825204152048,4.0,45.0,8
1.5161825204152048,4.0,50.0,8
1.5161825204152048,4.0,55.0,8
1.5161825204152048,4.0,60.0,8
1.5161825204152048,4.0,65.0,8
1.5161825204152048,4.0,70.0,8
1.5161825204152048,5.0,0.0,6
1.5161825204152048,5.0,5.0,6
1.5161825204152048,5.0,10.0,6
1.5161825204152048,5.0,15.0,6
1.5161825204152048,5.0,20.0,6
1.5161825204152048,5.0,25.0,6
1.5161825204152048,5.0,30.0,7
1.5161825204152048,5.0,35.0,7
1.5161825204152048,5.0,40.0,7
1.5161825204152048,5.0,45.0,8
1.5161825204152048,5.0,50.0,8
1.5161825204152048,5.0,55.0,8
1.5161825204152048,5.0,60.0,8
1.5161825204152048,5.0,65.0,8
1.5161825204152048,5.0,70.0,8
1.5161825204152048,6.0,0.0,7
1.5161825204152048,6.0,5.0,7
1.5161825204152048,6.0,10.0,6
1.5161825204152048,6.0,15.0,6
1.5161825204152048,6.0,20.0,6
1.5161825204152048,6.0,25.0,7
1.5161825204152048,6.0,30.0,7
1.5161825204152048,6.0,35.0,7
1.5161825204152048,6.0,40.0,7
1.5161825204152048,6.0,45.0,8
1.5161825204152048,6.0,50.0,8
1.5161825204152048,6.0,55.0,8
1.5161825204152048,6.0,60.0,8
1.5161825204152048,6.0,65.0,8
1.5161825204152048,6.0,70.0,8
1.5161825204152048,7.0,0.0,7
1.5161825204152048,7.0,5.0,7
1.5161825204152048,7.0,10.0,7
1.5161825204152048,7.0,15.0,7
1.5161825204152048,7.0,20.0,7
1.5161825204152048,7.0,25.0,7
1.5161825204152048,7.0,30.0,7
1.5161825204152048,7.0,35.0,7
1.5161825204152048,7.0,40.0,8
1.5161825204152048,7.0,45.0,8
1.5161825204152048,7.0,50.0,8
1.5161825204152048,7.0,55.0,8
1.5161825204152048,7.0,60.0,9
1.5161825204152048,7.0,65.0,9
1.5161825204152048,7.0,70.0,8
1.5161825204152048,8.0,0.0,7
1.5161825204152048,8.0,5.0,7
1.5161825204152048,8.0,10.0,7
1.5161825204152048,8.0,15.0,8
1.5161825204152048,8.0,20.0,7
1.5161825204152048,8.0,25.0,7
1.5161825204152048,8.0,30.0,7
1.5161825204152048,8.0,35.0,8
1.5161825204152048,8.0,40.0,8
1.5161825204152048,8.0,45.0,8
1.5161825204152048,8.0,50.0,9
1.5161825204152048,8.0,55.0,9
1.5161825204152048,8.0,60.0,9
1.5161825204152048,8.0,65.0,9
1.5161825204152048,8.0,70.0,8
1.5161825204152048,9.0,0.0,7
1.5161825204152048,9.0,5.0,7
1.5161825204152048,9.0,10.0,8
1.5161825204152048,9.0,15.0,8
1.5161825204152048,9.0,20.0,8
1.5161825204152048,9.0,25.0,8
1.5161825204152048,9.0,30.0,8
1.5161825204152048,9.0,35.0,8
1.5161825204152048,9.0,40.0,8
1.5161825204152048,9.0,45.0,9
1.5161825204152048,9.0,50.0,9
1.5161825204152048,9.0,55.0,9
1.5161825204152048,9.0,60.0,10
1.5161825204152048,9.0,65.0,9
1.5161825204152048,9.0,70.0,9
1.5161825204152048,10.0,0.0,7
1.5161825204152048,10.0,5.0,7
1.5161825204152048,10.0,10.0,7
1.5161825204152048,10.0,15.0,7
1.5161825204152048,10.0,20.0,8
1.5161825204152048,10.0,25.0,8
1.5161825204152048,10.0,30.0,8
1.5161825204152048,10.0,35.0,8
1.5161825204152048,10.0,40.0,8
1.5161825204152048,10.0,45.0,9
1.5161825204152048,10.0,50.0,9
1.5161825204152048,10.0,55.0,9
1.5161825204152048,10.0,60.0,9
1.5161825204152048,10.0,65.0,9
1.5161825204152048,10.0,70.0,9
1.7161825204152041,0.0,0.0,7
1.7161825204152041,0.0,5.0,6
1.7161825204152041,0.0,10.0,6
1.7161825204152041,0.0,15.0,6
1.7161825204152041,0.0,20.0,6
1.7161825204152041,0.0,25.0,7
1.7161825204152041,0.0,30.0,7
1.7161825204152041,0.0,35.0,7
1.7161825204152041,0.0,40.0,8
1.7161825204152041,0.0,45.0,8
1.7161825204152041,0.0,50.0,9
1.7161825204152041,0.0,55.0,9
1.7161825204152041,0.0,60.0,9
1.7161825204152041,0.0,65.0,9
1.7161825204152041,0.0,70.0,9
1.7161825204152041,1.0,0.0,5
1.7161825204152041,1.0,5.0,5
1.7161825204152041,1.0,10.0,6
1.7161825204152041,1.0,15.0,6
1.7161825204152041,1.0,20.0,7
1.7161825204152041,1.0,25.0,7
1.7161825204152041,1.0,30.0,7
1.7161825204152041,1.0,35.0,8
1.7161825204152041,1.0,40.0,8
1.7161825204152041,1.0,45.0,9
1.7161825204152041,1.0,50.0,9
1.7161825204152041,1.0,55.0,9
1.7161825204152041,1.0,60.0,9
1.7161825204152041,1.0,65.0,9
1.7161825204152041,1.0,70.0,9
1.7161825204152041,2.0,0.0,4
1.7161825204152041,2.0,5.0,5
1.7161825204152041,2.0,10.0,6
1.7161825204152041,2.0,15.0,6
1.7161825204152041,2.0,20.0,7
1.7161825204152041,2.0,25.0,7
1.7161825204152041,2.0,30.0,7
1.7161825204152041,2.0,35.0,8
1.7161825204152041,2.0,40.0,8
1.7161825204152041,2.0,45.0,8
1.7161825204152041,2.0,50.0,9
1.7161825204152041,2.0,55.0,9
1.7161825204152041,2.0,60.0,9
1.7161825204152041,2.0,65.0,9
1.7161825204152041,2.0,70.0,9
1.7161825204152041,3.0,0.0,5
1.7161825204152041,3.0,5.0,5
1.7161825204152041,3.0,10.0,5
1.7161825204152041,3.0,15.0,6
1.7161825204152041,3.0,20.0,6
1.7161825204152041,3.0,25.0,7
1.7161825204152041,3.0,30.0,7
1.7161825204152041,3.0,35.0,7
1.7161825204152041,3.0,40.0,8
1.7161825204152041,3.0,45.0,8
1.7161825204152041,3.0,50.0,8
1.7161825204152041,3.0,55.0,8
1.7161825204152041,3.0,60.0,9
1.7161825204152041,3.0,65.0,9
1.7161825204152041,3.0,70.0,8
1.7161825204152041,4.0,0.0,6
1.7161825204152041,4.0,5.0,6
1.7161825204152041,4.0,10.0,6
1.7161825204152041,4.0,15.0,6
1.7161825204152041,4.0,20.0,6
1.7161825204152041,4.0,25.0,6
1.7161825204152041,4.0,30.0,7
1.7161825204152041,4.0,35.0,7
1.7161825204152041,4.0,40.0,7
1.7161825204152041,4.0,45.0,8
1.7161825204152041,4.0,50.0,8
1.7161825204152041,4.0,55.0,8
1.7161825204152041,4.0,60.0,8
1.7161825204152041,4.0,65.0,8
1.7161825204152041,4.0,70.0,8
1.7161825204152041,5.0,0.0,6
1.7161825204152041,5.0,5.0,6
1.7161825204152041,5.0,10.0,6
1.7161825204152041,5.0,15.0,6
1.7161825204152041,5.0,20.0,6
1.7161825204152041,5.0,25.0,6
1.7161825204152041,5.0,30.0,7
1.7161825204152041,5.0,35.0,7
1.7161825204152041,5.0,40.0,7
1.7161825204152041,5.0,45.0,8
1.7161825204152041,5.0,50.0,8
1.7161825204152041,5.0,55.0,8
1.7161825204152041,5.0,60.0,8
1.7161825204152041,5.0,65.0,8
1.7161825204152041,5.0,70.0,8
1.7161825204152041,6.0,0.0,7
1.7161825204152041,6.0,5.0,7
1.7161825204152041,6.0,10.0,7
1.7161825204152041,6.0,15.0,6
1.7161825204152041,6.0,20.0,7
1.7161825204152041,6.0,25.0,7
1.7161825204152041,6.0,30.0,7
1.7161825204152041,6.0,35.0,7
1.7161825204152041,6.0,40.0,7
1.7161825204152041,6.0,45.0,8
1.7161825204152041,6.0,50.0,8
1.7161825204152041,6.0,55.0,8
1.7161825204152041,6.0,60.0,8
1.7161825204152041,6.0,65.0,8
1.7161825204152041,6.0,70.0,8
1.7161825204152041,7.0,0.0,7
1.7161825204152041,7.0,5.0,7
1.7161825204152041,7.0,10.0,7
1.7161825204152041,7.0,15.0,7
1.7161825204152041,7.0,20.0,7
1.7161825204152041,7.0,25.0,7
1.7161825204152041,7.0,30.0,7
1.7161825204152041,7.0,35.0,7
1.7161825204152041,7.0,40.0,8
1.7161825204152041,7.0,45.0,8
1.7161825204152041,7.0,50.0,8
1.7161825204152041,7.0,55.0,9
1.7161825204152041,7.0,60.0,9
1.7161825204152041,7.0,65.0,9
1.7161825204152041,7.0,70.0,8
1.7161825204152041,8.0,0.0,7
1.7161825204152041,8.0,5.0,7
1.7161825204152041,8.0,10.0,8
1.7161825204152041,8.0,15.0,8
1.7161825204152041,8.0,20.0,7
1.7161825204152041,8.0,25.0,7
1.7161825204152041,8.0,30.0,7
1.7161825204152041,8.0,35.0,8
1.7161825204152041,8.0,40.0,8
1.7161825204152041,8.0,45.0,8
1.7161825204152041,8.0,50.0,9
1.7161825204152041,8.0,55.0,9
1.7161825204152041,8.0,60.0,9
1.7161825204152041,8.0,65.0,9
1.7161825204152041,8.0,70.0,8
1.7161825204152041,9.0,0.0,7
1.7161825204152041,9.0,5.0,7
1.7161825204152041,9.0,10.0,8
1.7161825204152041,9.0,15.0,8
1.7161825204152041,9.0,20.0,8
1.7161825204152041,9.0,25.0,8
1.7161825204152041,9.0,30.0,8
1.7161825204152041,9.0,35.0,8
1.7161825204152041,9.0,40.0,8
1.7161825204152041,9.0,45.0,9
1.7161825204152041,9.0,50.0,9
1.7161825204152041,9.0,55.0,9
1.7161825204152041,9.0,60.0,10
1.7161825204152041,9.0,65.0,9
1.7161825204152041,9.0,70.0,9
1.7161825204152041,10.0,0.0,7
1.7161825204152041,10.0,5.0,7
1.7161825204152041,10.0,10.0,7
1.7161825204152041,10.0,15.0,7
1.7161825204152041,10.0,20.0,8
1.7161825204152041,10.0,25.0,8
1.7161825204152041,10.0,30.0,8
1.7161825204152041,10.0,35.0,8
1.7161825204152041,10.0,40.0,8
1.7161825204152041,10.0,45.0,9
1.7161825204152041,10.0,50.0,9
1.7161825204152041,10.0,55.0,9
1.7161825204152041,10.0,60.0,9
1.7161825204152041,10.0,65.0,9
1.7161825204152041,10.0,70.0,9
1.9161825204152034,0.0,0.0,7
1.9161825204152034,0.0,5.0,6
1.9161825204152034,0.0,10.0,6
1.9161825204152034,0.0,15.0,6
1.9161825204152034,0.0,20.0,7
1.9161825204152034,0.0,25.0,7
1.9161825204152034,0.0,30.0,7
1.9161825204152034,0.0,35.0,8
1.9161825204152034,0.0,40.0,8
1.9161825204152034,0.0,45.0,8
1.9161825204152034,0.0,50.0,9
1.9161825204152034,0.0,55.0,9
1.9161825204152034,0.0,60.0,9
1.9161825204152034,0.0,65.0,9
1.9161825204152034,0.0,70.0,9
1.9161825204152034,1.0,0.0,5
1.9161825204152034,1.0,5.0,5
1.9161825204152034,1.0,10.0,6
1.9161825204152034,1.0,15.0,6
1.9161825204152034,1.0,20.0,7
1.9161825204152034,1.0,25.0,7
1.9161825204152034,1.0,30.0,8
1.9161825204152034,1.0,35.0,8
1.9161825204152034,1.0,40.0,8
1.9161825204152034,1.0,45.0,9
1.9161825204152034,1.0,50.0,9
1.9161825204152034,1.0,55.0,9
1.9161825204152034,1.0,60.0,9
1.9161825204152034,1.0,65.0,9
1.9161825204152034,1.0,70.0,9
1.9161825204152034,2.0,0.0,4
1.9161825204152034,2.0,5.0,5
1.9161825204152034,2.0,10.0,6
1.9161825204152034,2.0,15.0,6
1.9161825204152034,2.0,20.0,7
1.9161825204152034,2.0,25.0,7
1.9161825204152034,2.0,30.0,8
1.9161825204152034,2.0,35.0,8
1.9161825204152034,2.0,40.0,8
1.9161825204152034,2.0,45.0,8
1.9161825204152034,2.0,50.0,9
1.9161825204152034,2.0,55.0,9
1.9161825204152034,2.0,60.0,9
1.9161825204152034,2.0,65.0,9
1.9161825204152034,2.0,70.0,9
1.9161825204152034,3.0,0.0,5
1.9161825204152034,3.0,5.0,5
1.9161825204152034,3.0,10.0,6
1.9161825204152034,3.0,15.0,6
1.9161825204152034,3.0,20.0,6
1.9161825204152034,3.0,25.0,7
1.9161825204152034,3.0,30.0,7
1.9161825204152034,3.0,35.0,8
1.9161825204152034,3.0,40.0,8
1.9161825204152034,3.0,45.0,8
1.9161825204152034,3.0,50.0,8
1.9161825204152034,3.0,55.0,8
1.9161825204152034,3.0,60.0,9
1.9161825204152034,3.0,65.0,9
1.9161825204152034,3.0,70.0,8
1.9161825204152034,4.0,0.0,6
1.9161825204152034,4.0,5.0,6
1.9161825204152034,4.0,10.0,6
1.9161825204152034,4.0,15.0,6
1.9161825204152034,4.0,20.0,6
1.9161825204152034,4.0,25.0,7
1.9161825204152034,4.0,30.0,7
1.9161825204152034,4.0,35.0,7
1.9161825204152034,4.0,40.0,8
1.9161825204152034,4.0,45.0,8
1.9161825204152034,4.0,50.0,8
1.9161825204152034,4.0,55.0,8
1.9161825204152034,4.0,60.0,8
1.9161825204152034,4.0,65.0,8
1.9161825204152034,4.0,70.0,8
1.9161825204152034,5.0,0.0,6
1.9161825204152034,5.0,5.0,6
1.9161825204152034,5.0,10.0,6
1.9161825204152034,5.0,15.0,6
1.9161825204152034,5.0,20.0,6
1.9161825204152034,5.0,25.0,6
1.9161825204152034,5.0,30.0,7
1.9161825204152034,5.0,35.0,7
1.9161825204152034,5.0,40.0,7
1.9161825204152034,5.0,45.0,8
1.9161825204152034,5.0,50.0,8
1.9161825204152034,5.0,55.0,8
1.9161825204152034,5.0,60.0,8
1.9161825204152034,5.0,65.0,8
1.9161825204152034,5.0,70.0,8
1.9161825204152034,6.0,0.0,7
1.9161825204152034,6.0,5.0,7
1.9161825204152034,6.0,10.0,7
1.9161825204152034,6.0,15.0,7
1.9161825204152034,6.0,20.0,7
1.9161825204152034,6.0,25.0,7
1.9161825204152034,6.0,30.0,7
1.9161825204152034,6.0,35.0,7
1.9161825204152034,6.0,40.0,7
1.9161825204152034,6.0,45.0,8
1.9161825204152034,6.0,50.0,8
1.9161825204152034,6.0,55.0,8
1.9161825204152034,6.0,60.0,8
1.9161825204152034,6.0,65.0,8
1.9161825204152034,6.0,70.0,8
1.9161825204152034,7.0,0.0,7
1.9161825204152034,7.0,5.0,7
1.9161825204152034,7.0,10.0,7
1.9161825204152034,7.0,15.0,7
1.9161825204152034,7.0,20.0,7
1.9161825204152034,7.0,25.0,7
1.9161825204152034,7.0,30.0,7
1.9161825204152034,7.0,35.0,7
1.9161825204152034,7.0,40.0,8
1.9161825204152034,7.0,45.0,8
1.9161825204152034,7.0,50.0,8
1.9161825204152034,7.0,55.0,9
1.9161825204152034,7.0,60.0,9
1.9161825204152034,7.0,65.0,9
1.9161825204152034,7.0,70.0,8
1.9161825204152034,8.0,0.0,7
1.9161825204152034,8.0,5.0,7
1.9161825204152034,8.0,10.0,8
1.9161825204152034,8.0,15.0,8
1.9161825204152034,8.0,20.0,8
1.9161825204152034,8.0,25.0,7
1.9161825204152034,8.0,30.0,7
1.9161825204152034,8.0,35.0,8
1.9161825204152034,8.0,40.0,8
1.9161825204152034,8.0,45.0,8
1.9161825204152034,8.0,50.0,9
1.9161825204152034,8.0,55.0,9
1.9161825204152034,8.0,60.0,9
1.9161825204152034,8.0,65.0,9
1.9161825204152034,8.0,70.0,8
1.9161825204152034,9.0,0.0,7
1.9161825204152034,9.0,5.0,8
1.9161825204152034,9.0,10.0,8
1.9161825204152034,9.0,15.0,8
1.9161825204152034,9.0,20.0,8
1.9161825204152034,9.0,25.0,8
1.9161825204152034,9.0,30.0,8
1.9161825204152034,9.0,35.0,8
1.9161825204152034,9.0,40.0,8
1.9161825204152034,9.0,45.0,9
1.9161825204152034,9.0,50.0,9
1.9161825204152034,9.0,55.0,9
1.9161825204152034,9.0,60.0,10
1.9161825204152034,9.0,65.0,9
1.9161825204152034,9.0,70.0,9
1.9161825204152034,10.0,0.0,7
1.9161825204152034,10.0,5.0,7
1.9161825204152034,10.0,10.0,7
1.9161825204152034,10.0,15.0,7
1.9161825204152034,10.0,20.0,8
1.9161825204152034,10.0,25.0,8
1.9161825204152034,10.0,30.0,8
1.9161825204152034,10.0,35.0,8
1.9161825204152034,10.0,40.0,9
1.9161825204152034,10.0,45.0,9
1.9161825204152034,10.0,50.0,9
1.9161825204152034,10.0,55.0,9
1.9161825204152034,10.0,60.0,10
1.9161825204152034,10.0,65.0,9
1.9161825204152034,10.0,70.0,9
2.1161825204152027,0.0,0.0,7
2.1161825204152027,0.0,5.0,7
2.1161825204152027,0.0,10.0,6
2.1161825204152027,0.0,15.0,6
2.1161825204152027,0.0,20.0,7
2.1161825204152027,0.0,25.0,7
2.1161825204152027,0.0,30.0,7
2.1161825204152027,0.0,35.0,8
2.1161825204152027,0.0,40.0,8
2.1161825204152027,0.0,45.0,8
2.1161825204152027,0.0,50.0,9
2.1161825204152027,0.0,55.0,9
2.1161825204152027,0.0,60.0,9
2.1161825204152027,0.0,65.0,9
2.1161825204152027,0.0,70.0,9
2.1161825204152027,1.0,0.0,5
2.1161825204152027,1.0,5.0,5
2.1161825204152027,1.0,10.0,6
2.1161825204152027,1.0,15.0,6
2.1161825204152027,1.0,20.0,7
2.1161825204152027,1.0,25.0,7
2.1161825204152027,1.0,30.0,8
2.1161825204152027,1.0,35.0,8
2.1161825204152027,1.0,40.0,8
2.1161825204152027,1.0,45.0,9
2.1161825204152027,1.0,50.0,9
2.1161825204152027,1.0,55.0,9
2.1161825204152027,1.0,60.0,9
2.1161825204152027,1.0,65.0,9
2.1161825204152027,1.0,70.0,9
2.1161825204152027,2.0,0.0,4
2.1161825204152027,2.0,5.0,5
2.1161825204152027,2.0,10.0,6
2.1161825204152027,2.0,15.0,6
2.1161825204152027,2.0,20.0,7
2.1161825204152027,2.0,25.0,7
2.1161825204152027,2.0,30.0,8
2.1161825204152027,2.0,35.0,8
2.1161825204152027,2.0,40.0,8
2.1161825204152027,2.0,45.0,9
2.1161825204152027,2.0,50.0,9
2.1161825204152027,2.0,55.0,9
2.1161825204152027,2.0,60.0,9
2.1161825204152027,2.0,65.0,9
2.1161825204152027,2.0,70.0,9
2.1161825204152027,3.0,0.0,5
2.1161825204152027,3.0,5.0,5
2.1161825204152027,3.0,10.0,6
2.1161825204152027,3.0,15.0,6
2.1161825204152027,3.0,20.0,7
2.1161825204152027,3.0,25.0,7
2.1161825204152027,3.0,30.0,7
2.1161825204152027,3.0,35.0,8
2.1161825204152027,3.0,40.0,8
2.1161825204152027,3.0,45.0,8
2.1161825204152027,3.0,50.0,8
2.1161825204152027,3.0,55.0,8
2.1161825204152027,3.0,60.0,9
2.1161825204152027,3.0,65.0,9
2.1161825204152027,3.0,70.0,8
2.1161825204152027,4.0,0.0,6
2.1161825204152027,4.0,5.0,6
2.1161825204152027,4.0,10.0,6
2.1161825204152027,4.0,15.0,6
2.1161825204152027,4.0,20.0,6
2.1161825204152027,4.0,25.0,7
2.1161825204152027,4.0,30.0,7
2.1161825204152027,4.0,35.0,7
2.1161825204152027,4.0,40.0,8
2.1161825204152027,4.0,45.0,8
2.1161825204152027,4.0,50.0,8
2.1161825204152027,4.0,55.0,8
2.1161825204152027,4.0,60.0,8
2.1161825204152027,4.0,65.0,8
2.1161825204152027,4.0,70.0,8
2.1161825204152027,5.0,0.0,6
2.1161825204152027,5.0,5.0,6
2.1161825204152027,5.0,10.0,6
2.1161825204152027,5.0,15.0,6
2.1161825204152027,5.0,20.0,6
2.1161825204152027,5.0,25.0,7
2.1161825204152027,5.0,30.0,7
2.1161825204152027,5.0,35.0,7
2.1161825204152027,5.0,40.0,7
2.1161825204152027,5.0,45.0,8
2.1161825204152027,5.0,50.0,8
2.1161825204152027,5.0,55.0,8
2.1161825204152027,5.0,60.0,8
2.1161825204152027,5.0,65.0,8
2.1161825204152027,5.0,70.0,8
2.1161825204152027,6.0,0.0,7
2.1161825204152027,6.0,5.0,7
2.1161825204152027,6.0,10.0,7
2.1161825204152027,6.0,15.0,7
2.1161825204152027,6.0,20.0,7
2.1161825204152027,6.0,25.0,7
2.1161825204152027,6.0,30.0,7
2.1161825204152027,6.0,35.0,7
2.1161825204152027,6.0,40.0,7
2.1161825204152027,6.0,45.0,8
2.1161825204152027,6.0,50.0,8
2.1161825204152027,6.0,55.0,8
2.1161825204152027,6.0,60.0,8
2.1161825204152027,6.0,65.0,8
2.1161825204152027,6.0,70.0,8
2.1161825204152027,7.0,0.0,7
2.1161825204152027,7.0,5.0,7
2.1161825204152027,7.0,10.0,7
